=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.05.11 09:21:44 =~=~=~=~=~=~=~=~=~=~=~=
A0  A1  A2
 
0.37 0.07 0.07
 
0.37 0.07 0.07
 
0.37 0.07 0.07
 
0.37 0.07 0.07
 
0.37 0.07 0.08
 
0.37 0.07 0.08
 
0.37 0.07 0.08
 
0.37 0.07 0.08
 
0.37 0.07 0.08
 
0.36 0.07 0.07
 
0.37 0.06 0.08
 
0.36 0.07 0.07
 
0.36 0.07 0.08
 
0.36 0.07 0.08
 
0.37 0.07 0.07
 
0.36 0.07 0.08
 
0.36 0.07 0.07
 
0.36 0.07 0.08
 
0.36 0.07 0.07
 
0.34 0.06 0.07
 
0.34 0.07 0.07
 
0.30 0.06 0.07
 
0.32 0.07 0.08
 
0.38 0.07 0.08
 
0.34 0.07 0.07
 
0.34 0.07 0.07
 
0.30 0.06 0.07
 
0.32 0.07 0.07
 
0.24 0.06 0.06
 
0.29 0.06 0.07
 
0.30 0.07 0.07
 
0.28 0.06 0.06
 
0.29 0.07 0.07
 
0.30 0.07 0.08
 
0.32 0.07 0.07
 
0.29 0.06 0.07
 
0.30 0.06 0.07
 
0.35 0.07 0.08
 
0.35 0.07 0.08
 
0.36 0.07 0.08
 
0.35 0.07 0.08
 
0.34 0.07 0.08
 
0.35 0.07 0.08
 
0.35 0.07 0.08
 
0.35 0.07 0.08
 
0.35 0.07 0.08
 
0.35 0.07 0.08
 
0.34 0.07 0.09
 
0.34 0.07 0.08
 
0.34 0.07 0.08
 
0.35 0.07 0.08
 
0.35 0.07 0.08
 
0.35 0.07 0.09
 
0.34 0.07 0.09
 
0.34 0.07 0.09
 
0.34 0.07 0.08
 
0.38 0.07 0.09
 
0.38 0.08 0.09
 
0.38 0.07 0.09
 
0.38 0.07 0.09
 
0.38 0.07 0.09
 
0.38 0.07 0.09
 
0.39 0.07 0.09
 
0.38 0.08 0.09
 
0.38 0.07 0.09
 
0.38 0.07 0.09
 
0.38 0.07 0.09
 
0.39 0.07 0.09
 
0.39 0.07 0.09
 
0.39 0.08 0.09
 
0.39 0.07 0.09
 
0.39 0.07 0.09
 
0.39 0.07 0.09
 
0.39 0.07 0.09
 
0.39 0.07 0.09
 
0.38 0.07 0.09
 
0.39 0.07 0.09
 
0.39 0.07 0.09
 
0.39 0.07 0.09
 
0.39 0.07 0.09
 
0.38 0.07 0.09
 
0.39 0.08 0.09
 
0.38 0.07 0.09
 
0.39 0.08 0.09
 
0.38 0.08 0.09
 
0.39 0.07 0.09
 
0.39 0.07 0.09
 
0.39 0.08 0.09
 
0.39 0.07 0.09
 
0.38 0.08 0.09
 
0.39 0.08 0.09
 
0.38 0.07 0.09
 
0.38 0.07 0.09
 
0.38 0.08 0.09
 
0.38 0.07 0.09
 
0.38 0.08 0.09
 
0.39 0.08 0.09
 
0.39 0.08 0.09
 
0.38 0.07 0.09
 
0.39 0.07 0.09
 
0.38 0.07 0.09
 
0.38 0.07 0.09
 
0.38 0.07 0.09
 
0.38 0.07 0.09
 
0.39 0.07 0.09
 
0.38 0.07 0.09
 
0.38 0.07 0.09
 
0.38 0.07 0.09
 
0.38 0.07 0.09
 
0.39 0.07 0.09
 
0.38 0.07 0.09
 
0.39 0.07 0.09
 
0.39 0.07 0.09
 
0.39 0.07 0.09
 
0.39 0.07 0.09
