=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.02.16 11:51:52 =~=~=~=~=~=~=~=~=~=~=~=
23A0  A1  A2
1.77 1.77 0.15
 
1.77 1.77 0.15
 
1.77 1.77 0.15
 
1.77 1.77 0.14
 
1.76 1.76 0.14
 
1.76 1.76 0.14
 
1.76 1.76 0.14
 
1.76 1.76 0.14
 
1.76 1.76 0.14
 
1.76 1.76 0.14
 
1.76 1.75 0.14
 
1.76 1.75 0.14
 
1.75 1.75 0.14
 
1.76 1.75 0.14
 
1.75 1.75 0.14
 
1.75 1.75 0.14
 
1.75 1.74 0.14
 
1.75 1.74 0.14
 
1.75 1.74 0.14
 
1.75 1.74 0.14
 
1.75 1.74 0.14
 
1.74 1.74 0.14
 
1.74 1.74 0.14
 
1.74 1.73 0.14
 
1.74 1.73 0.14
 
1.74 1.73 0.14
 
1.74 1.73 0.14
 
1.74 1.73 0.14
 
1.74 1.73 0.14
 
1.74 1.72 0.14
 
1.74 1.73 0.14
 
1.74 1.72 0.14
 
1.74 1.72 0.14
 
1.73 1.72 0.14
 
1.73 1.72 0.13
 
1.73 1.71 0.13
 
1.73 1.71 0.13
 
1.73 1.71 0.13
 
1.73 1.71 0.13
 
1.73 1.71 0.13
 
1.73 1.71 0.13
 
1.73 1.71 0.13
 
1.73 1.70 0.13
 
1.73 1.70 0.13
 
1.73 1.70 0.13
 
1.72 1.70 0.13
 
1.72 1.70 0.13
 
1.72 1.70 0.13
 
1.72 1.70 0.13
 
1.72 1.69 0.13
 
1.72 1.70 0.13
 
1.72 1.69 0.13
 
1.71 1.69 0.13
 
1.71 1.69 0.13
 
1.72 1.69 0.13
 
1.71 1.68 0.13
 
1.71 1.68 0.13
 
1.71 1.68 0.13
 
1.71 1.68 0.13
 
1.71 1.68 0.13
 
1.70 1.68 0.13
 
1.71 1.68 0.13
 
1.70 1.67 0.13
 
1.70 1.67 0.13
 
1.70 1.67 0.12
 
1.70 1.67 0.13
 
1.70 1.67 0.13
 
1.70 1.66 0.13
 
1.70 1.66 0.13
 
1.69 1.66 0.13
 
1.69 1.66 0.13
 
1.69 1.66 0.12
 
1.70 1.66 0.12
 
1.70 1.66 0.12
 
1.70 1.65 0.12
 
1.70 1.65 0.12
 
1.70 1.65 0.12
 
1.69 1.65 0.12
 
1.70 1.65 0.12
 
1.69 1.65 0.12
 
1.69 1.65 0.12
 
1.69 1.64 0.12
 
1.69 1.64 0.12
 
1.69 1.64 0.12
 
1.69 1.64 0.12
 
1.69 1.64 0.12
 
1.69 1.63 0.12
 
1.68 1.63 0.12
 
1.68 1.63 0.12
 
1.68 1.63 0.12
 
1.68 1.63 0.12
 
1.68 1.63 0.12
 
1.68 1.63 0.12
 
1.68 1.62 0.12
 
1.68 1.62 0.12
 
1.68 1.62 0.12
 
1.68 1.62 0.12
 
1.67 1.62 0.12
 
1.68 1.62 0.12
 
1.67 1.62 0.12
 
1.67 1.61 0.12
 
1.67 1.61 0.12
 
1.67 1.61 0.12
 
1.67 1.61 0.12
 
1.67 1.61 0.11
 
1.66 1.61 0.11
 
1.67 1.61 0.12
 
1.67 1.60 0.11
 
1.66 1.60 0.12
 
1.66 1.60 0.11
 
1.66 1.60 0.11
 
1.66 1.60 0.12
 
1.66 1.60 0.12
 
1.66 1.59 0.11
 
1.66 1.59 0.12
 
1.66 1.59 0.11
 
1.66 1.59 0.11
 
1.66 1.59 0.11
 
1.65 1.59 0.11
 
1.65 1.59 0.11
 
1.65 1.59 0.11
 
1.65 1.58 0.11
 
1.65 1.58 0.11
 
1.65 1.58 0.11
 
1.65 1.58 0.11
 
1.65 1.58 0.11
 
1.65 1.58 0.11
 
1.65 1.58 0.11
 
1.64 1.58 0.11
 
1.64 1.57 0.11
 
1.64 1.57 0.11
 
1.64 1.57 0.11
 
1.64 1.57 0.11
 
1.64 1.57 0.11
 
1.64 1.57 0.11
 
1.64 1.56 0.11
 
1.64 1.57 0.11
 
1.64 1.56 0.11
 
1.63 1.56 0.11
 
1.63 1.56 0.11
 
1.63 1.56 0.11
 
1.63 1.56 0.11
 
1.63 1.56 0.11
 
1.63 1.55 0.11
 
1.63 1.55 0.11
 
1.63 1.55 0.11
 
1.63 1.55 0.11
 
1.63 1.55 0.11
 
1.63 1.55 0.11
 
1.62 1.55 0.11
 
1.62 1.54 0.11
 
1.62 1.55 0.10
 
1.62 1.54 0.11
 
1.62 1.54 0.11
 
1.62 1.54 0.11
 
1.62 1.54 0.11
 
1.62 1.54 0.11
 
1.62 1.54 0.11
 
1.62 1.54 0.11
 
1.61 1.53 0.10
 
1.61 1.53 0.10
 
1.61 1.53 0.10
 
1.61 1.53 0.10
 
1.61 1.53 0.10
 
1.61 1.53 0.10
 
1.61 1.53 0.10
 
1.61 1.52 0.10
 
1.61 1.52 0.10
 
1.61 1.52 0.10
 
1.60 1.52 0.10
 
1.60 1.52 0.10
 
1.60 1.52 0.10
 
1.60 1.52 0.10
 
1.60 1.52 0.10
 
1.60 1.52 0.10
 
1.60 1.52 0.10
 
1.60 1.52 0.10
 
1.60 1.51 0.10
 
1.60 1.51 0.10
 
1.60 1.51 0.10
 
1.60 1.51 0.10
 
1.60 1.51 0.10
 
1.60 1.51 0.10
 
1.60 1.51 0.10
 
1.60 1.51 0.10
 
1.60 1.50 0.10
 
1.60 1.50 0.10
 
1.60 1.50 0.10
 
1.60 1.50 0.10
 
1.60 1.50 0.10
 
1.60 1.50 0.10
 
1.60 1.50 0.10
 
1.59 1.49 0.10
 
1.59 1.50 0.10
 
1.58 1.49 0.10
 
1.58 1.49 0.10
 
1.58 1.49 0.10
 
1.58 1.49 0.10
 
1.58 1.49 0.10
 
1.58 1.49 0.10
 
1.58 1.49 0.10
 
1.59 1.49 0.10
 
1.59 1.48 0.10
 
1.59 1.48 0.10
 
1.58 1.48 0.10
 
1.58 1.48 0.10
 
1.58 1.48 0.10
 
1.58 1.48 0.10
 
1.58 1.48 0.10
 
1.58 1.48 0.09
 
1.58 1.48 0.10
 
1.58 1.47 0.09
 
1.58 1.47 0.10
 
1.58 1.47 0.10
 
1.58 1.47 0.10
 
1.57 1.47 0.10
 
1.57 1.47 0.10
 
1.58 1.47 0.09
 
1.57 1.47 0.10
 
1.57 1.46 0.09
 
1.57 1.46 0.10
 
1.57 1.46 0.09
 
1.57 1.46 0.09
 
1.57 1.46 0.09
 
1.57 1.46 0.09
 
1.57 1.46 0.09
 
1.57 1.46 0.09
 
1.56 1.45 0.09
 
1.57 1.46 0.09
 
1.56 1.45 0.09
 
1.56 1.45 0.09
 
1.56 1.45 0.09
 
1.56 1.45 0.09
 
1.56 1.45 0.09
 
1.56 1.45 0.09
 
1.56 1.45 0.09
 
1.56 1.44 0.09
 
1.56 1.44 0.09
 
1.56 1.44 0.09
 
1.56 1.44 0.09
 
1.56 1.44 0.09
 
1.56 1.44 0.09
 
1.56 1.44 0.09
 
1.56 1.44 0.09
 
1.55 1.44 0.09
 
1.55 1.43 0.09
 
1.55 1.43 0.09
 
1.55 1.43 0.09
 
1.55 1.43 0.09
 
1.55 1.43 0.09
 
1.55 1.43 0.09
 
1.55 1.43 0.09
 
1.55 1.43 0.09
 
1.55 1.42 0.09
 
1.55 1.43 0.09
 
1.55 1.42 0.09
 
1.55 1.42 0.09
 
1.55 1.42 0.09
 
1.54 1.42 0.09
 
1.55 1.42 0.09
 
1.54 1.42 0.09
 
1.54 1.42 0.09
 
1.54 1.42 0.09
 
1.54 1.42 0.09
 
1.54 1.41 0.09
 
1.54 1.41 0.09
 
1.54 1.41 0.09
 
1.54 1.41 0.09
 
1.54 1.41 0.09
 
1.54 1.41 0.09
 
1.54 1.41 0.09
 
1.54 1.41 0.09
 
1.54 1.41 0.09
 
1.53 1.40 0.09
 
1.53 1.40 0.09
 
1.53 1.40 0.09
 
1.53 1.40 0.09
 
1.53 1.40 0.09
 
1.53 1.40 0.09
 
1.53 1.40 0.09
 
1.53 1.40 0.09
 
1.53 1.40 0.09
 
1.53 1.39 0.09
 
1.53 1.40 0.09
 
1.53 1.40 0.09
 
1.53 1.39 0.08
 
1.52 1.39 0.09
 
1.52 1.39 0.09
 
1.52 1.39 0.08
 
1.52 1.39 0.08
 
1.52 1.39 0.09
 
1.52 1.39 0.09
 
1.52 1.38 0.09
 
1.52 1.38 0.09
 
1.52 1.38 0.08
 
1.52 1.38 0.08
 
1.52 1.38 0.08
 
1.52 1.38 0.08
 
1.52 1.38 0.08
 
1.52 1.38 0.08
 
1.52 1.38 0.09
 
1.52 1.38 0.08
 
1.52 1.38 0.08
 
1.52 1.38 0.08
 
1.52 1.37 0.08
 
1.52 1.37 0.08
 
1.52 1.37 0.08
 
1.51 1.37 0.08
 
1.51 1.37 0.08
 
1.52 1.37 0.08
 
1.51 1.37 0.08
 
1.51 1.37 0.08
 
1.51 1.37 0.08
 
1.51 1.37 0.08
 
1.51 1.36 0.08
 
1.51 1.36 0.08
 
1.51 1.36 0.08
 
1.51 1.36 0.08
 
1.51 1.36 0.08
 
1.51 1.36 0.08
 
1.51 1.36 0.08
 
1.51 1.36 0.08
 
1.51 1.36 0.08
 
1.50 1.36 0.08
 
1.51 1.35 0.08
 
1.51 1.35 0.08
 
1.50 1.35 0.08
 
1.50 1.35 0.08
 
1.50 1.35 0.08
 
1.50 1.35 0.08
 
1.50 1.35 0.08
 
1.50 1.35 0.08
 
1.50 1.35 0.08
 
1.50 1.35 0.08
 
1.50 1.35 0.08
 
1.50 1.34 0.08
 
1.50 1.34 0.08
 
1.50 1.34 0.08
 
1.49 1.34 0.08
 
1.49 1.34 0.08
 
1.49 1.34 0.08
 
1.49 1.34 0.08
 
1.49 1.34 0.08
 
1.49 1.34 0.08
 
1.49 1.34 0.08
 
1.49 1.34 0.08
 
1.49 1.33 0.08
 
1.49 1.33 0.08
 
1.49 1.33 0.08
 
1.49 1.33 0.08
 
1.49 1.33 0.08
 
1.49 1.33 0.08
 
1.49 1.33 0.08
 
1.49 1.33 0.08
 
1.49 1.33 0.08
 
1.49 1.33 0.08
 
1.48 1.33 0.08
 
1.48 1.32 0.08
 
1.48 1.32 0.08
 
1.48 1.32 0.08
 
1.48 1.32 0.08
 
1.48 1.32 0.08
 
1.48 1.32 0.08
 
1.48 1.32 0.08
 
1.48 1.32 0.08
 
1.48 1.32 0.07
 
1.48 1.32 0.08
 
1.48 1.31 0.08
 
1.48 1.31 0.08
 
1.47 1.31 0.08
 
1.47 1.31 0.08
 
1.47 1.31 0.08
 
1.47 1.31 0.08
 
1.47 1.31 0.08
 
1.47 1.31 0.08
 
1.47 1.31 0.07
 
1.47 1.31 0.08
 
1.47 1.31 0.07
 
1.47 1.31 0.08
 
1.47 1.31 0.08
 
1.47 1.30 0.08
 
1.47 1.30 0.07
 
1.46 1.30 0.07
 
1.47 1.30 0.07
 
1.46 1.30 0.08
 
1.47 1.30 0.07
 
1.46 1.30 0.07
 
1.46 1.30 0.07
 
1.46 1.30 0.07
 
1.46 1.30 0.08
 
1.46 1.30 0.07
 
1.46 1.30 0.07
 
1.46 1.30 0.07
 
1.46 1.30 0.07
 
1.46 1.30 0.07
 
1.46 1.30 0.08
 
1.46 1.30 0.07
 
1.46 1.29 0.07
 
1.45 1.29 0.07
 
1.46 1.29 0.07
 
1.46 1.29 0.07
 
1.46 1.29 0.07
 
1.46 1.29 0.07
 
1.45 1.29 0.07
 
1.45 1.29 0.07
 
1.45 1.29 0.07
 
1.45 1.29 0.07
 
1.45 1.29 0.07
 
1.45 1.29 0.07
 
1.45 1.29 0.07
 
1.45 1.29 0.07
 
1.45 1.28 0.07
 
1.45 1.28 0.07
 
1.45 1.28 0.07
 
1.45 1.28 0.07
 
1.45 1.28 0.07
 
1.45 1.28 0.07
 
1.45 1.28 0.07
 
1.44 1.28 0.07
 
1.44 1.28 0.07
 
1.44 1.28 0.07
 
1.44 1.27 0.07
 
1.44 1.27 0.07
 
1.44 1.27 0.07
 
1.44 1.27 0.07
 
1.44 1.27 0.07
 
1.44 1.27 0.07
 
1.44 1.27 0.07
 
1.44 1.27 0.07
 
1.44 1.27 0.07
 
1.44 1.27 0.07
 
1.44 1.27 0.07
 
1.44 1.27 0.07
 
1.44 1.26 0.07
 
1.44 1.27 0.07
 
1.44 1.26 0.07
 
1.44 1.26 0.07
 
1.44 1.26 0.07
 
1.44 1.26 0.07
 
1.43 1.26 0.07
 
1.43 1.26 0.07
 
1.43 1.26 0.07
 
1.43 1.26 0.07
 
1.43 1.26 0.07
 
1.43 1.26 0.07
 
1.43 1.26 0.07
 
1.43 1.25 0.07
 
1.43 1.25 0.07
 
1.43 1.25 0.07
 
1.43 1.25 0.07
 
1.43 1.25 0.07
 
1.43 1.25 0.07
 
1.43 1.25 0.07
 
1.43 1.25 0.07
 
1.43 1.25 0.07
 
1.43 1.25 0.07
 
1.42 1.25 0.07
 
1.42 1.25 0.07
 
1.42 1.25 0.07
 
1.42 1.24 0.07
 
1.42 1.24 0.07
 
1.42 1.24 0.07
 
1.42 1.24 0.07
 
1.42 1.24 0.07
 
1.42 1.24 0.07
 
1.42 1.24 0.07
 
1.42 1.24 0.07
 
1.42 1.24 0.07
 
1.42 1.24 0.07
 
1.42 1.24 0.07
 
1.42 1.24 0.07
 
1.42 1.24 0.07
 
1.42 1.24 0.07
 
1.42 1.23 0.07
 
1.42 1.23 0.07
 
1.42 1.23 0.07
 
1.41 1.23 0.07
 
1.41 1.23 0.07
 
1.41 1.23 0.07
 
1.41 1.23 0.07
 
1.41 1.23 0.07
 
1.41 1.23 0.07
 
1.41 1.23 0.07
 
1.41 1.23 0.07
 
1.41 1.23 0.07
 
1.41 1.23 0.07
 
1.41 1.22 0.07
 
1.41 1.22 0.07
 
1.41 1.22 0.07
 
1.41 1.22 0.07
 
1.41 1.22 0.07
 
1.41 1.22 0.07
 
1.40 1.22 0.07
 
1.41 1.22 0.07
 
1.40 1.22 0.07
 
1.41 1.22 0.07
 
1.40 1.22 0.07
 
1.41 1.22 0.07
 
1.40 1.22 0.07
 
1.41 1.22 0.07
 
1.40 1.21 0.07
 
1.40 1.22 0.06
 
1.40 1.21 0.07
 
1.40 1.21 0.07
 
1.40 1.21 0.07
 
1.40 1.21 0.06
 
1.40 1.21 0.06
 
1.40 1.21 0.06
 
1.40 1.21 0.07
 
1.40 1.21 0.07
 
1.40 1.21 0.07
 
1.40 1.21 0.07
 
1.40 1.21 0.06
 
1.39 1.21 0.07
 
1.40 1.21 0.07
 
1.40 1.20 0.07
 
1.40 1.20 0.07
 
1.40 1.20 0.06
 
1.39 1.20 0.07
 
1.39 1.20 0.06
 
1.39 1.20 0.06
 
1.39 1.20 0.06
 
1.39 1.20 0.06
 
1.39 1.20 0.07
 
1.39 1.20 0.07
 
1.39 1.20 0.06
 
1.39 1.20 0.06
 
1.39 1.20 0.06
 
1.38 1.20 0.07
 
1.38 1.19 0.06
 
1.38 1.19 0.06
 
1.38 1.20 0.06
 
1.38 1.19 0.06
 
1.38 1.19 0.06
 
1.39 1.19 0.06
 
1.39 1.19 0.06
 
1.38 1.19 0.06
 
1.37 1.19 0.06
 
1.37 1.19 0.06
 
1.37 1.19 0.06
 
1.37 1.19 0.06
 
1.37 1.19 0.06
 
1.37 1.19 0.06
 
1.37 1.19 0.07
 
1.37 1.19 0.06
 
1.37 1.18 0.06
 
1.37 1.18 0.06
 
1.37 1.18 0.06
 
1.37 1.18 0.06
 
1.37 1.18 0.06
 
1.37 1.18 0.06
 
1.37 1.18 0.06
 
1.37 1.18 0.06
 
1.37 1.18 0.06
 
1.37 1.18 0.06
 
1.37 1.18 0.06
 
1.36 1.18 0.06
 
1.37 1.18 0.06
 
1.38 1.18 0.06
 
1.37 1.18 0.06
 
1.37 1.17 0.07
 
1.37 1.17 0.06
 
1.37 1.17 0.06
 
1.37 1.17 0.06
 
1.37 1.17 0.06
 
1.37 1.17 0.06
 
1.37 1.17 0.06
 
1.37 1.17 0.06
 
1.37 1.17 0.06
 
1.37 1.17 0.06
 
1.37 1.17 0.06
 
1.37 1.17 0.06
 
1.37 1.17 0.06
 
1.36 1.17 0.06
 
1.36 1.17 0.06
 
1.36 1.17 0.06
 
1.36 1.17 0.06
 
1.36 1.16 0.06
 
1.36 1.16 0.06
 
1.36 1.16 0.06
 
1.36 1.16 0.06
 
1.36 1.16 0.06
 
1.36 1.16 0.06
 
1.36 1.16 0.06
 
1.36 1.16 0.06
 
1.36 1.16 0.06
 
1.36 1.16 0.06
 
1.36 1.16 0.06
 
1.36 1.16 0.06
 
1.36 1.16 0.06
 
1.36 1.16 0.06
 
1.36 1.16 0.06
 
1.36 1.15 0.06
 
1.35 1.15 0.06
 
1.35 1.15 0.06
 
1.35 1.15 0.06
 
1.35 1.15 0.06
 
1.35 1.15 0.06
 
1.35 1.15 0.06
 
1.35 1.15 0.06
 
1.35 1.15 0.06
 
1.35 1.15 0.06
 
1.35 1.15 0.06
 
1.35 1.15 0.06
 
1.35 1.15 0.06
 
1.35 1.15 0.06
 
1.34 1.15 0.06
 
1.34 1.15 0.06
 
1.35 1.14 0.06
 
1.35 1.14 0.06
 
1.35 1.14 0.06
 
1.35 1.14 0.06
 
1.35 1.14 0.06
 
1.35 1.14 0.06
 
1.35 1.14 0.06
 
1.35 1.14 0.06
 
1.35 1.14 0.06
 
1.35 1.14 0.06
 
1.35 1.14 0.06
 
1.35 1.14 0.06
 
1.35 1.14 0.06
 
1.35 1.14 0.06
 
1.35 1.14 0.06
 
1.35 1.14 0.06
 
1.35 1.14 0.06
 
1.35 1.14 0.06
 
1.35 1.13 0.06
 
1.35 1.13 0.06
 
1.34 1.13 0.06
 
1.34 1.13 0.06
 
1.34 1.13 0.06
 
1.35 1.13 0.06
 
1.34 1.13 0.06
 
1.34 1.13 0.06
 
1.34 1.13 0.06
 
1.34 1.13 0.06
 
1.34 1.13 0.06
 
1.34 1.13 0.06
 
1.34 1.13 0.06
 
1.34 1.13 0.05
 
1.34 1.13 0.06
 
1.34 1.13 0.06
 
1.34 1.13 0.06
 
1.34 1.12 0.06
 
1.34 1.13 0.06
 
1.33 1.12 0.06
 
1.33 1.12 0.06
 
1.33 1.12 0.06
 
1.33 1.12 0.06
 
1.33 1.12 0.06
 
1.33 1.12 0.06
 
1.33 1.12 0.06
 
1.33 1.12 0.06
 
1.33 1.12 0.06
 
1.33 1.12 0.06
 
1.33 1.12 0.06
 
1.33 1.12 0.06
 
1.33 1.12 0.06
 
1.33 1.12 0.06
 
1.33 1.12 0.06
 
1.33 1.11 0.06
 
1.33 1.11 0.06
 
1.33 1.11 0.06
 
1.33 1.11 0.06
 
1.33 1.11 0.06
 
1.33 1.11 0.06
 
1.33 1.11 0.06
 
1.33 1.11 0.06
 
1.33 1.11 0.06
 
1.33 1.11 0.06
 
1.33 1.11 0.06
 
1.33 1.11 0.05
 
1.33 1.11 0.06
 
1.33 1.11 0.06
 
1.33 1.11 0.06
 
1.32 1.11 0.06
 
1.32 1.10 0.06
 
1.33 1.10 0.06
 
1.32 1.10 0.06
 
1.32 1.10 0.06
 
1.32 1.10 0.06
 
1.32 1.10 0.05
 
1.33 1.10 0.06
 
1.32 1.10 0.06
 
1.32 1.10 0.06
 
1.32 1.10 0.06
 
1.32 1.10 0.06
 
1.32 1.10 0.06
 
1.32 1.10 0.06
 
1.32 1.10 0.06
 
1.32 1.10 0.06
 
1.32 1.10 0.06
 
1.32 1.10 0.06
 
1.32 1.09 0.06
 
1.32 1.10 0.05
 
1.32 1.09 0.05
 
1.32 1.09 0.05
 
1.32 1.09 0.05
 
1.32 1.09 0.06
 
1.32 1.09 0.06
 
1.32 1.09 0.06
 
1.32 1.09 0.06
 
1.32 1.09 0.06
 
1.31 1.09 0.06
 
1.31 1.09 0.05
 
1.31 1.09 0.06
 
1.31 1.09 0.06
 
1.31 1.09 0.06
 
1.31 1.09 0.05
 
1.31 1.09 0.05
 
1.31 1.09 0.06
 
1.31 1.09 0.05
 
1.31 1.09 0.06
 
1.31 1.09 0.06
 
1.31 1.09 0.05
 
1.31 1.09 0.06
 
1.31 1.09 0.05
 
1.31 1.09 0.06
 
1.31 1.09 0.06
 
1.31 1.09 0.06
 
1.31 1.09 0.05
 
1.31 1.09 0.06
 
1.31 1.08 0.06
 
1.30 1.09 0.06
 
1.30 1.08 0.06
 
1.30 1.08 0.06
 
1.30 1.08 0.05
 
1.30 1.08 0.06
 
1.30 1.08 0.06
 
1.30 1.08 0.06
 
1.30 1.08 0.06
 
1.30 1.08 0.06
 
1.30 1.08 0.06
 
1.30 1.08 0.06
 
1.30 1.08 0.06
 
1.30 1.08 0.05
 
1.30 1.08 0.05
 
1.30 1.08 0.06
 
1.30 1.08 0.05
 
1.30 1.08 0.06
 
1.30 1.07 0.06
 
1.30 1.08 0.05
 
1.30 1.07 0.05
 
1.30 1.07 0.06
 
1.30 1.07 0.06
 
1.30 1.07 0.05
 
1.30 1.07 0.06
 
1.30 1.07 0.05
 
1.30 1.07 0.06
 
1.30 1.07 0.05
 
1.30 1.07 0.06
 
1.30 1.07 0.06
 
1.30 1.07 0.06
 
1.30 1.07 0.05
 
1.30 1.07 0.05
 
1.30 1.07 0.06
 
1.30 1.07 0.06
 
1.30 1.07 0.05
 
1.30 1.07 0.06
 
1.30 1.07 0.05
 
1.30 1.07 0.06
 
1.30 1.06 0.05
 
1.30 1.06 0.05
 
1.30 1.06 0.05
 
1.30 1.06 0.05
 
1.30 1.06 0.05
 
1.30 1.07 0.05
 
1.29 1.06 0.06
 
1.30 1.06 0.05
 
1.30 1.06 0.05
 
1.29 1.06 0.05
 
1.29 1.06 0.05
 
1.29 1.06 0.05
 
1.30 1.06 0.05
 
1.30 1.06 0.05
 
1.29 1.06 0.05
 
1.29 1.06 0.05
 
1.29 1.06 0.05
 
1.29 1.06 0.05
 
1.29 1.06 0.05
 
1.29 1.06 0.05
 
1.29 1.06 0.05
 
1.29 1.05 0.05
 
1.29 1.05 0.05
 
1.29 1.06 0.05
 
1.29 1.05 0.05
 
1.29 1.05 0.05
 
1.29 1.05 0.05
 
1.29 1.05 0.05
 
1.29 1.05 0.05
 
1.29 1.05 0.05
 
1.29 1.05 0.05
 
1.29 1.05 0.05
 
1.29 1.05 0.05
 
1.29 1.05 0.05
 
1.29 1.05 0.05
 
1.29 1.05 0.05
 
1.29 1.05 0.05
 
1.29 1.05 0.05
 
1.28 1.05 0.05
 
1.28 1.05 0.05
 
1.28 1.05 0.05
 
1.28 1.05 0.05
 
1.28 1.04 0.05
 
1.28 1.04 0.05
 
1.28 1.04 0.05
 
1.28 1.04 0.05
 
1.28 1.04 0.05
 
1.28 1.04 0.05
 
1.28 1.04 0.05
 
1.28 1.04 0.05
 
1.28 1.04 0.05
 
1.28 1.04 0.05
 
1.28 1.04 0.05
 
1.28 1.04 0.05
 
1.28 1.04 0.05
 
1.28 1.04 0.05
 
1.28 1.04 0.05
 
1.28 1.04 0.05
 
1.28 1.04 0.05
 
1.28 1.04 0.05
 
1.28 1.04 0.05
 
1.28 1.04 0.05
 
1.28 1.04 0.05
 
1.27 1.03 0.05
 
1.28 1.03 0.05
 
1.28 1.03 0.05
 
1.28 1.06 0.05
 
1.28 1.04 0.05
 
1.28 1.04 0.05
 
1.27 1.04 0.05
 
1.28 1.04 0.05
 
1.27 1.05 0.05
 
1.27 1.04 0.05
 
1.27 1.03 0.05
 
1.27 1.03 0.05
 
1.27 1.03 0.05
 
1.27 1.03 0.05
 
1.27 1.03 0.05
 
1.27 1.03 0.05
 
1.27 1.03 0.05
 
1.27 1.03 0.05
 
1.27 1.03 0.05
 
1.27 1.03 0.05
 
1.27 1.03 0.05
 
1.27 1.03 0.05
 
1.27 1.02 0.05
 
1.27 1.02 0.05
 
1.27 1.02 0.05
 
1.27 1.02 0.05
 
1.27 1.02 0.05
 
1.27 1.02 0.05
 
1.27 1.02 0.05
 
1.27 1.02 0.05
 
1.27 1.02 0.05
 
1.27 1.02 0.05
 
1.27 1.02 0.05
 
1.27 1.02 0.05
 
1.27 1.02 0.05
 
1.27 1.02 0.05
 
1.27 1.02 0.05
 
1.27 1.02 0.05
 
1.27 1.02 0.05
 
1.27 1.02 0.05
 
1.27 1.01 0.05
 
1.27 1.02 0.05
 
1.27 1.01 0.05
 
1.27 1.02 0.05
 
1.27 1.01 0.05
 
1.27 1.01 0.05
 
1.27 1.01 0.05
 
1.27 1.01 0.05
 
1.27 1.01 0.05
 
1.27 1.01 0.05
 
1.27 1.01 0.05
 
1.27 1.01 0.05
 
1.27 1.01 0.05
 
1.27 1.01 0.05
 
1.27 1.01 0.05
 
1.27 1.01 0.05
 
1.27 1.01 0.05
 
1.27 1.01 0.05
 
1.27 1.01 0.05
 
1.27 1.01 0.05
 
1.27 1.01 0.05
 
1.27 1.01 0.05
 
1.26 1.01 0.05
 
1.27 1.01 0.05
 
1.26 1.01 0.05
 
1.26 1.01 0.05
 
1.27 1.01 0.05
 
1.26 1.01 0.05
 
1.27 1.01 0.05
 
1.26 1.01 0.05
 
1.26 1.01 0.05
 
1.26 1.00 0.05
 
1.26 1.00 0.05
 
1.26 1.01 0.05
 
1.26 1.01 0.05
 
1.26 1.00 0.05
 
1.26 1.01 0.05
 
1.26 1.01 0.05
 
1.27 1.00 0.05
 
1.26 1.01 0.05
 
1.26 1.00 0.05
 
1.26 1.00 0.05
 
1.26 1.00 0.05
 
1.26 1.00 0.05
 
1.26 1.00 0.05
 
1.26 1.00 0.05
 
1.26 1.00 0.05
 
1.26 1.00 0.05
 
1.26 1.00 0.05
 
1.26 1.00 0.05
 
1.26 1.00 0.05
 
1.26 1.00 0.05
 
1.26 1.00 0.05
 
1.26 1.00 0.05
 
1.26 1.00 0.05
 
1.26 1.00 0.05
 
1.26 1.00 0.05
 
1.26 1.00 0.05
 
1.26 1.00 0.05
 
1.26 1.00 0.05
 
1.26 1.00 0.05
 
1.26 1.00 0.05
 
1.26 1.00 0.05
 
1.26 1.00 0.05
 
1.26 1.00 0.05
 
1.26 1.00 0.05
 
1.26 1.00 0.05
 
1.26 1.00 0.05
 
1.26 1.00 0.05
 
1.26 1.00 0.05
 
1.26 1.00 0.05
 
1.26 1.00 0.05
 
1.26 1.00 0.05
 
1.26 1.00 0.05
 
1.26 1.00 0.05
 
1.26 1.00 0.05
 
1.26 1.00 0.05
 
1.26 1.00 0.05
 
1.26 0.99 0.05
 
1.26 1.00 0.05
 
1.26 1.00 0.05
 
1.26 1.00 0.05
 
1.26 1.00 0.05
 
1.26 0.99 0.05
 
1.26 0.99 0.05
 
1.26 0.99 0.05
 
1.26 0.99 0.05
 
1.26 0.99 0.05
 
1.26 0.99 0.05
 
1.26 0.99 0.05
 
1.25 0.99 0.05
 
1.26 0.99 0.05
 
1.25 0.99 0.05
 
1.26 0.99 0.05
 
1.25 0.99 0.05
 
1.25 0.99 0.05
 
1.25 0.99 0.05
 
1.25 0.99 0.05
 
1.25 0.99 0.05
 
1.25 0.99 0.05
 
1.26 0.99 0.05
 
1.25 0.99 0.05
 
1.25 0.99 0.05
 
1.25 0.99 0.05
 
1.26 0.99 0.05
 
1.25 0.99 0.05
 
1.25 0.99 0.05
 
1.25 0.99 0.05
 
1.25 0.99 0.05
 
1.25 0.99 0.05
 
1.25 0.99 0.05
 
1.25 0.99 0.05
 
1.25 0.99 0.05
 
1.25 0.99 0.05
 
1.25 0.99 0.05
 
1.25 0.99 0.05
 
1.25 0.99 0.05
 
1.25 0.99 0.05
 
1.25 0.99 0.05
 
1.25 0.99 0.05
 
1.25 0.99 0.05
 
1.25 0.99 0.05
 
1.25 0.99 0.05
 
1.25 0.99 0.05
 
1.25 0.99 0.05
 
1.25 0.99 0.05
 
1.25 0.98 0.05
 
1.25 0.98 0.05
 
1.25 0.98 0.05
 
1.25 0.98 0.05
 
